episode,length,total_reward,avg_q,exploration
468,712,142.14979009027624,91.8116683959961,0.0968909240849324
469,405,194.46410530304888,91.82533264160156,0.09640887968649992
470,193,-5.52609374565246,92.52849578857422,0.0959292335189054
471,485,197.20308138763392,92.97879791259766,0.09545197365065214
472,667,138.45587464925558,92.3557357788086,0.09497708820960413
473,527,164.01166344918232,91.8802261352539,0.09450456538269068
474,386,248.5945590128544,91.53143310546875,0.09403439341561264
475,611,111.06865699737659,90.78173828125,0.09356656061254989
476,286,229.78604916466202,90.70013427734375,0.09310105533587056
477,379,247.869714202625,90.90538024902344,0.09263786600584135
478,642,208.83799780864908,90.57482147216797,0.09217698110033967
479,386,237.23592491245316,90.91613006591797,0.09171838915456684
480,522,232.7220441647101,90.55248260498047,0.09126207876076303
481,443,197.68558180360907,90.9054946899414,0.09080803856792342
482,1106,171.29410399258092,89.07975006103516,0.09035625728151585
483,555,165.01768813442465,88.09671020507812,0.08990672366319986
484,581,165.55945346348696,87.54388427734375,0.08945942653054714
485,769,126.83982079422384,89.56317901611328,0.08901435475676334
486,551,148.7730255280332,86.9517593383789,0.08857149727041129
487,568,231.84388837335334,89.11752319335938,0.08813084305513562
488,340,216.02420506962596,88.76998901367188,0.08769238114938868
489,611,262.2932142743588,88.52728271484375,0.08725610064615791
490,807,247.08549333164478,87.92408752441406,0.08682199069269445
491,421,227.03426413463643,89.11943817138672,0.08639004049024324
492,749,164.4723156550291,87.04109954833984,0.08596023929377437
493,567,219.87225241116914,87.17945861816406,0.0855325764117158
494,734,160.6046255286252,83.88484191894531,0.08510704120568738
495,472,188.7627409648624,84.78587341308594,0.0846836230902362
496,272,270.69463531995893,85.89785766601562,0.08426231153257335
497,713,151.4116339996254,84.9278793334961,0.0838430960523118
498,411,222.97450185265666,84.96248626708984,0.08342596622120578
499,297,245.58825691550226,86.04302215576172,0.08301091166289133
500,411,-40.33899136636386,85.70195770263672,0.0825979220526282
501,590,194.49141070844536,86.05421447753906,0.08218698711704299
502,431,236.04145775748302,85.09313201904297,0.08177809663387363
503,338,-7.207391675643862,85.54222106933594,0.08137124043171506
504,408,238.86894297488803,84.50743865966797,0.08096640838976624
505,627,173.82014882464614,81.6566390991211,0.08056359043757835
506,454,233.06176193349324,84.26863861083984,0.08016277655480435
507,643,153.36289732116876,85.45338439941406,0.0797639567709496
508,541,231.86741000906196,85.3706283569336,0.079367121165124
509,383,244.06671986965728,84.60379791259766,0.07897225986579504
510,378,233.39967043619842,85.43602752685547,0.07857936305054233
511,209,276.40695156096126,84.32466888427734,0.07818842094581327
512,387,222.39390736944785,83.69158935546875,0.07779942382667988
513,563,229.52231860084612,83.61339569091797,0.0774123620165969
514,354,226.8381604916403,83.16722869873047,0.0770272258871611
515,260,277.2790623804351,83.63218688964844,0.07664400585787175
516,356,246.68510310646886,83.66835021972656,0.0762626923958923
517,243,256.0837148347091,83.92011260986328,0.07588327601581324
518,729,189.29347045298533,84.0876235961914,0.07550574727941617
519,288,237.36062868345613,82.89867401123047,0.07513009679543899
520,311,246.34700238684098,82.48458099365234,0.07475631521934228
521,355,236.9332875744681,83.08692169189453,0.07438439325307691
522,781,190.563977017701,82.11336517333984,0.07401432164485265
523,483,241.47342747642404,82.78466796875,0.07364609118890812
524,516,211.3196598157291,81.38152313232422,0.07327969272528172
525,611,175.9310793321734,80.878662109375,0.0729151171395838
526,366,245.7151317536011,81.48583221435547,0.07255235536276997
527,607,186.1162707315096,80.54692840576172,0.0721913983709154
528,351,219.81851812646093,80.8310546875,0.07183223718499046
529,397,243.9784503001987,79.38282012939453,0.07147486287063728
530,357,238.88552620999883,81.19612121582031,0.07111926653794755
531,211,240.6907395936819,80.18782043457031,0.07076543934124135
532,366,266.60770423023416,80.44082641601562,0.07041337247884713
533,539,209.8678133510443,81.0068130493164,0.07006305719288272
534,400,184.80076110954917,81.7895736694336,0.06971448476903754
535,103,-79.97175818522558,80.38550567626953,0.06936764653635577
536,237,257.1646728024116,80.8982162475586,0.06902253386702067
537,225,271.44739713745713,81.79817962646484,0.06867913817613998
538,473,201.07948630192425,80.20498657226562,0.06833745092153233
539,291,234.97989989065422,80.45561981201172,0.06799746360351476
540,415,209.1687515859733,80.24726867675781,0.06765916776469132
541,329,227.7389432271792,80.95052337646484,0.06732255498974261
542,1165,199.80751125053575,81.53394317626953,0.06698761690521654
543,257,236.96789157928725,83.59736633300781,0.06665434517931995
544,467,212.73344852056445,81.00554656982422,0.0663227315217114
545,749,167.11855100201714,80.6810302734375,0.06599276768329494
546,306,255.06576669165665,81.53305053710938,0.06566444545601488
547,382,200.1245619501473,81.03812408447266,0.06533775667265163
548,789,128.09871263867976,82.16102600097656,0.06501269320661854
549,163,-49.69662860608226,81.82866668701172,0.06468924697175975
550,358,-17.472607597966487,81.77503967285156,0.06436740992214901
551,413,215.75785826328527,83.21495819091797,0.06404717405188957
552,515,182.86971600206888,84.24885559082031,0.06372853139491501
553,377,239.36917111004962,83.52701568603516,0.06341147402479105
554,539,150.6061002789256,84.72530364990234,0.06309599405451846
555,280,271.7022435983592,84.12628173828125,0.06278208363633679
556,440,210.19242274893585,84.30709075927734,0.062469734961529154
557,264,288.0182496127075,84.880615234375,0.06215894026022802
558,297,253.24733794898717,84.62149047851562,0.06184969180122192
559,235,260.2365582796921,84.21099090576172,0.06154198189176311
560,525,193.2310430989209,84.85176086425781,0.06123580287737623
561,979,143.20948843985286,85.64973449707031,0.0609311471416679
562,229,287.26213431297293,85.0271987915039,0.060628007106137215
563,562,202.49642728162792,84.6914291381836,0.06032637522998729
564,303,285.54351800382767,85.4035873413086,0.060026244009937606
565,254,252.21885921995238,84.49897766113281,0.05972760598003742
566,644,213.53615319598086,84.2576675415039,0.05943045371148003
567,444,187.2566425562554,82.96186828613281,0.059134779812417944
568,650,-119.33428387829035,85.02285766601562,0.058840576927779054
569,531,190.40823440473002,85.51363372802734,0.05854783773908364
570,229,244.16199762442074,85.85023498535156,0.05825655496426233
571,386,189.5736647409097,84.9831771850586,0.057966721357474965
572,234,253.51338012329404,85.4574966430664,0.05767832970893032
573,350,222.74208491495403,85.66031646728516,0.05739137284470679
574,320,226.3510836834162,84.89263153076172,0.05710584362657392
575,208,277.80338909345926,84.94951629638672,0.056821734951814855
576,105,8.301530562184709,84.95772552490234,0.056539039753049615
577,491,212.97299226261168,85.37117767333984,0.056257750998059325
578,338,253.9777122115318,84.99515533447266,0.055977861689611275
579,315,293.26543435278717,87.04308319091797,0.05569936486528486
580,210,271.6417203563369,86.6153335571289,0.055422253597298375
581,186,255.4301079891566,86.6637954711914,0.055146520992336696
582,306,204.172750711274,86.3533935546875,0.054872160191379804
583,251,283.5649155588255,86.06752014160156,0.05459916436953215
584,1745,-32.038691045262084,86.7728500366211,0.05432752673585289
585,225,259.70505929703415,88.13167572021484,0.05405724053318696
586,262,281.8639629262682,87.72632598876953,0.05378829903799698
587,359,202.6890177109655,87.97146606445312,0.053520695560196
588,190,16.866325282327523,89.3812026977539,0.0532544234429811
589,91,5.672056467065431,87.6346664428711,0.05298947606266777
590,299,210.7706854832212,88.5143051147461,0.052725846828525144
591,348,210.54762305840887,88.4227523803711,0.05246352918261209
592,371,227.57596777654896,88.40621185302734,0.05220251659961402
593,314,214.9582439251855,87.43123626708984,0.051942802586680624
594,624,192.39131163358735,87.54955291748047,0.05168438068326431
595,300,229.24796069384,88.6324462890625,0.05142724446095952
596,241,275.09309155360745,86.70305633544922,0.05117138752334281
597,348,224.93734097646757,87.28639221191406,0.05091680350581375
598,242,242.40515894964435,87.65494537353516,0.050663486075436574
599,245,-23.485829939374057,87.88448333740234,0.05041142893078267
